product_name,product_price,product_url
"春風 超細柔抽取式衛生紙 2層 110張, 12包, 1袋",$151,https://www.tw.coupang.com/products/%E6%98%A5%E9%A2%A8-%E8%B6%85%E7%B4%B0%E6%9F%94%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-2%E5%B1%A4-110%E5%BC%B5-263116768116741?itemId=263116768116743&vendorItemId=263114847109122&sourceType=search&rank=10&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"蒲公英 環保抽取式衛生紙 120張, 24包, 3袋",$682,https://www.tw.coupang.com/products/%E8%92%B2%E5%85%AC%E8%8B%B1-%E7%92%B0%E4%BF%9D%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-120%E5%BC%B5-337841628348421?itemId=337841628332036&vendorItemId=337841628364803&sourceType=search&rank=11&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"五月花 厚棒抽取式衛生紙 90張, 10包, 6袋","$1,163",https://www.tw.coupang.com/products/%E4%BA%94%E6%9C%88%E8%8A%B1-%E5%8E%9A%E6%A3%92%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-90%E5%BC%B5-257643021025281?itemId=257644002525185&vendorItemId=257644879118337&sourceType=search&rank=12&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"Kleenex 舒潔 棉柔舒適平版衛生紙 300張, 6包, 1袋",$128,https://www.tw.coupang.com/products/Kleenex-%E8%88%92%E6%BD%94-%E6%A3%89%E6%9F%94%E8%88%92%E9%81%A9%E5%B9%B3%E7%89%88%E8%A1%9B%E7%94%9F%E7%B4%99-300%E5%BC%B5-156236758614019?itemId=156235953291268&vendorItemId=156235953291264&sourceType=search&rank=13&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"LIVI 優活 SMART抽取式衛生紙 2層 100張, 10包, 9袋",$630,https://www.tw.coupang.com/products/LIVI-%E5%84%AA%E6%B4%BB-SMART%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-2%E5%B1%A4-100%E5%BC%B5-273311443419138?itemId=285902773370898&vendorItemId=285904803430402&sourceType=search&rank=14&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"五月花 舒敏厚棒 抽取式衛生紙 86張, 10包, 6袋",$953,https://www.tw.coupang.com/products/%E4%BA%94%E6%9C%88%E8%8A%B1-%E8%88%92%E6%95%8F%E5%8E%9A%E6%A3%92-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-86%E5%BC%B5-257298924519424?itemId=258074111623173&vendorItemId=257398421815297&sourceType=search&rank=15&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"春風 超細柔抽取式衛生紙 2層 110張, 12包, 6袋",$788,https://www.tw.coupang.com/products/%E6%98%A5%E9%A2%A8-%E8%B6%85%E7%B4%B0%E6%9F%94%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-2%E5%B1%A4-110%E5%BC%B5-263116768116741?itemId=272969574105102&vendorItemId=204845101334533&sourceType=search&rank=16&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"Kleenex 舒潔 雲柔舒適抽取衛生紙 100張, 10包, 2袋",$320,https://www.tw.coupang.com/products/Kleenex-%E8%88%92%E6%BD%94-%E9%9B%B2%E6%9F%94%E8%88%92%E9%81%A9%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-265341695377411?itemId=272970635247626&vendorItemId=272969687351301&sourceType=search&rank=17&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 72包",$735,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E5%A5%BD%E9%9F%8C%E7%9C%9F-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-3%E5%B1%A4-100%E5%BC%B5-374808810307584?itemId=426240611680261&vendorItemId=426240611696641&sourceType=search&rank=18&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"Kleenex 舒潔 棉柔舒適抽取衛生紙, 100張, 12包, 6袋",$949,https://www.tw.coupang.com/products/Kleenex-%E8%88%92%E6%BD%94-%E6%A3%89%E6%9F%94%E8%88%92%E9%81%A9%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-206912503119872?itemId=206911169314832&vendorItemId=206911869796356&sourceType=search&rank=19&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"春風 抽取衛生紙 雙層 100張, 10包, 2袋",$176,https://www.tw.coupang.com/products/%E6%98%A5%E9%A2%A8-%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-%E9%9B%99%E5%B1%A4-100%E5%BC%B5-258445353631754?itemId=270711121723400&vendorItemId=270713114034180&sourceType=search&rank=20&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"唯潔雅 抽取式衛生紙 100張, 12包, 12袋","$1,168",https://www.tw.coupang.com/products/%E5%94%AF%E6%BD%94%E9%9B%85-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-258455856201746?itemId=364958919360513&vendorItemId=272519697252352&sourceType=search&rank=21&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"五月花 蓬厚柔頂級抽取衛生紙 100張, 12包, 6袋",$859,https://www.tw.coupang.com/products/%E4%BA%94%E6%9C%88%E8%8A%B1-%E8%93%AC%E5%8E%9A%E6%9F%94%E9%A0%82%E7%B4%9A%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-257299906019339?itemId=258074958856233&vendorItemId=278375943847937&sourceType=search&rank=22&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 10包, 3袋",$391,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E5%A5%BD%E9%9F%8C%E7%9C%9F-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-3%E5%B1%A4-100%E5%BC%B5-288090916618245?itemId=426240641007627&vendorItemId=426240641040387&sourceType=search&rank=23&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"五月花 新柔韌 抽取衛生紙 130張, 12包, 6袋","$1,003",https://www.tw.coupang.com/products/%E4%BA%94%E6%9C%88%E8%8A%B1-%E6%96%B0%E6%9F%94%E9%9F%8C-%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-130%E5%BC%B5-257643792809985?itemId=257644673597441&vendorItemId=257642811310080&sourceType=search&rank=24&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"柔情 抽取式衛生紙 熊熊經典款, 24包, 3袋",$657,https://www.tw.coupang.com/products/%E6%9F%94%E6%83%85-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-%E7%86%8A%E7%86%8A%E7%B6%93%E5%85%B8%E6%AC%BE-204080077029378?itemId=204080764928001&vendorItemId=257396567916544&sourceType=search&rank=25&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"五月花 極柔 頂級抽取衛生紙 110張, 12包, 6袋",$974,https://www.tw.coupang.com/products/%E4%BA%94%E6%9C%88%E8%8A%B1-%E6%A5%B5%E6%9F%94-%E9%A0%82%E7%B4%9A%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-110%E5%BC%B5-278377961324546?itemId=278376996651024&vendorItemId=278377961324545&sourceType=search&rank=26&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"倍潔雅 抽取衛生紙 雙層 100張, 12包, 1袋",$125,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-%E9%9B%99%E5%B1%A4-100%E5%BC%B5-273310487134215?itemId=273311439224834&vendorItemId=273309438525445&sourceType=search&rank=27&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"Scott 可麗舒 柔韌抽取式衛生紙 100張, 10包, 2袋",$200,https://www.tw.coupang.com/products/Scott-%E5%8F%AF%E9%BA%97%E8%88%92-%E6%9F%94%E9%9F%8C%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-156236364365840?itemId=347576238850052&vendorItemId=347576238800900&sourceType=search&rank=28&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"五月花 蓬厚柔頂級抽取衛生紙 100張, 12包, 1袋",$190,https://www.tw.coupang.com/products/%E4%BA%94%E6%9C%88%E8%8A%B1-%E8%93%AC%E5%8E%9A%E6%9F%94%E9%A0%82%E7%B4%9A%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-257299906019339?itemId=257300782612481&vendorItemId=257300778418184&sourceType=search&rank=29&searchId=65dcc433c62645dca31dcc4416b57de6&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"寶島春風 羽絨新肌感 超細柔 抽取式衛生紙 130張, 8包, 8袋",$699,https://www.tw.coupang.com/products/%E5%AF%B6%E5%B3%B6%E6%98%A5%E9%A2%A8-%E7%BE%BD%E7%B5%A8%E6%96%B0%E8%82%8C%E6%84%9F-%E8%B6%85%E7%B4%B0%E6%9F%94-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-130%E5%BC%B5-156193309835268?itemId=156193708277760&vendorItemId=156193309835265&sourceType=search&rank=&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"LIVI 優活 單層優拭衛生紙, 450張, 30包",$285,https://www.tw.coupang.com/products/LIVI-%E5%84%AA%E6%B4%BB-%E5%96%AE%E5%B1%A4%E5%84%AA%E6%8B%AD%E8%A1%9B%E7%94%9F%E7%B4%99-259187976142852?itemId=259187091161091&vendorItemId=259187086966785&sourceType=search&rank=1&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"春風 超細柔抽取式衛生紙, 10包, 7袋",$767,https://www.tw.coupang.com/products/%E6%98%A5%E9%A2%A8-%E8%B6%85%E7%B4%B0%E6%9F%94%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-337841624137735?itemId=337841624154118&vendorItemId=337841624121348&sourceType=search&rank=2&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"春風 SILLACE三層抽取式衛生紙, 24包, 3袋","$1,095",https://www.tw.coupang.com/products/%E6%98%A5%E9%A2%A8-SILLACE%E4%B8%89%E5%B1%A4%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-337841628348422?itemId=337841628332038&vendorItemId=337841628348420&sourceType=search&rank=3&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"得意 超值抽取式衛生紙 150張, 12包, 7袋",$969,https://www.tw.coupang.com/products/%E5%BE%97%E6%84%8F-%E8%B6%85%E5%80%BC%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-150%E5%BC%B5-278401537523717?itemId=278400484720643&vendorItemId=278400484720640&sourceType=search&rank=4&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"Klear 可立雅 柔感抽取衛生紙, 100張, 20包",$159,https://www.tw.coupang.com/products/Klear-%E5%8F%AF%E7%AB%8B%E9%9B%85-%E6%9F%94%E6%84%9F%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-337084812312585?itemId=337084812296200&vendorItemId=337084812328970&sourceType=search&rank=5&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"得意 優質抽取式衛生紙 100張, 24包, 3袋",$675,https://www.tw.coupang.com/products/%E5%BE%97%E6%84%8F-%E5%84%AA%E8%B3%AA%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-278377957130247?itemId=278376996651017&vendorItemId=278377957130245&sourceType=search&rank=6&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"Kleenex 舒潔 雲柔舒適抽取衛生紙 100張, 10包, 1袋",$160,https://www.tw.coupang.com/products/Kleenex-%E8%88%92%E6%BD%94-%E9%9B%B2%E6%9F%94%E8%88%92%E9%81%A9%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-265341695377411?itemId=265343637356547&vendorItemId=265343637356545&sourceType=search&rank=7&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"Kleenex 舒潔 雲柔舒適抽取衛生紙 100張, 10包, 6袋",$750,https://www.tw.coupang.com/products/Kleenex-%E8%88%92%E6%BD%94-%E9%9B%B2%E6%9F%94%E8%88%92%E9%81%A9%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-265341695377411?itemId=272968638742538&vendorItemId=273684715487234&sourceType=search&rank=8&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"蒲公英 環保抽取式衛生紙 輕巧包 2層 120張, 20包, 6袋",$916,https://www.tw.coupang.com/products/%E8%92%B2%E5%85%AC%E8%8B%B1-%E7%92%B0%E4%BF%9D%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-%E8%BC%95%E5%B7%A7%E5%8C%85-2%E5%B1%A4-120%E5%BC%B5-347203948232707?itemId=347203948232708&vendorItemId=347203948183553&sourceType=search&rank=9&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 10包, 5袋",$651,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E5%A5%BD%E9%9F%8C%E7%9C%9F-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-3%E5%B1%A4-100%E5%BC%B5-288090916618245?itemId=426240641024012&vendorItemId=426240641040388&sourceType=search&rank=10&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"五月花 蓬厚柔頂級抽取衛生紙 100張, 12包, 2袋",$375,https://www.tw.coupang.com/products/%E4%BA%94%E6%9C%88%E8%8A%B1-%E8%93%AC%E5%8E%9A%E6%9F%94%E9%A0%82%E7%B4%9A%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-257299906019339?itemId=258073079791626&vendorItemId=258073079791618&sourceType=search&rank=11&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"LIVI 優活 抽取式衛生紙 2層, 24包, 5袋",$950,https://www.tw.coupang.com/products/LIVI-%E5%84%AA%E6%B4%BB-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-2%E5%B1%A4-263190915006475?itemId=285902798536711&vendorItemId=285902798536706&sourceType=search&rank=12&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"Kleenex 舒潔 Kakao Friends 袖珍面紙, 10張, 26包, 2袋",$113,https://www.tw.coupang.com/products/Kleenex-%E8%88%92%E6%BD%94-Kakao-Friends-%E8%A2%96%E7%8F%8D%E9%9D%A2%E7%B4%99-265318198919168?itemId=384955636989952&vendorItemId=384955636973568&sourceType=search&rank=13&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"倍潔雅 抽取式衛生紙 100張, 8包, 10袋",$717,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-260961294336003?itemId=260962187706370&vendorItemId=260961294336001&sourceType=search&rank=14&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"Scott 可麗舒 抽取衛生紙 100張, 12包, 6袋",$687,https://www.tw.coupang.com/products/Scott-%E5%8F%AF%E9%BA%97%E8%88%92-%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-337084812345346?itemId=337084812296194&vendorItemId=337084812328960&sourceType=search&rank=15&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"春風 超細柔抽取式衛生紙 2層 110張, 12包, 2袋",$302,https://www.tw.coupang.com/products/%E6%98%A5%E9%A2%A8-%E8%B6%85%E7%B4%B0%E6%9F%94%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-2%E5%B1%A4-110%E5%BC%B5-263116768116741?itemId=272969674768390&vendorItemId=272968626159617&sourceType=search&rank=16&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"五月花 超強韌廚房紙巾 60張, 6捲, 1袋",$99,https://www.tw.coupang.com/products/%E4%BA%94%E6%9C%88%E8%8A%B1-%E8%B6%85%E5%BC%B7%E9%9F%8C%E5%BB%9A%E6%88%BF%E7%B4%99%E5%B7%BE-60%E5%BC%B5-258068759658498?itemId=258070626140164&vendorItemId=258069745352704&sourceType=search&rank=17&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"LIVI 優活 SMART抽取式衛生紙 2層 100張, 10包, 3袋",$221,https://www.tw.coupang.com/products/LIVI-%E5%84%AA%E6%B4%BB-SMART%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-2%E5%B1%A4-100%E5%BC%B5-273311443419138?itemId=426240620085257&vendorItemId=426240620036102&sourceType=search&rank=18&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"Scott 可麗舒 柔韌抽取式衛生紙 100張, 10包, 3袋",$300,https://www.tw.coupang.com/products/Scott-%E5%8F%AF%E9%BA%97%E8%88%92-%E6%9F%94%E9%9F%8C%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-156236364365840?itemId=426245162516481&vendorItemId=426245158273029&sourceType=search&rank=19&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 10包, 1袋",$131,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E5%A5%BD%E9%9F%8C%E7%9C%9F-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-3%E5%B1%A4-100%E5%BC%B5-288090916618245?itemId=273310491328518&vendorItemId=273309442719746&sourceType=search&rank=20&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"五月花 厚棒袖珍包面紙, 192張, 2袋",$126,https://www.tw.coupang.com/products/%E4%BA%94%E6%9C%88%E8%8A%B1-%E5%8E%9A%E6%A3%92%E8%A2%96%E7%8F%8D%E5%8C%85%E9%9D%A2%E7%B4%99-157298336956422?itemId=319354574946307&vendorItemId=319356026208256&sourceType=search&rank=21&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"LIVI 優活 柔拭紙巾面紙 方型包 2層 300張, 60包",$558,https://www.tw.coupang.com/products/LIVI-%E5%84%AA%E6%B4%BB-%E6%9F%94%E6%8B%AD%E7%B4%99%E5%B7%BE%E9%9D%A2%E7%B4%99-%E6%96%B9%E5%9E%8B%E5%8C%85-2%E5%B1%A4-300%E5%BC%B5-258455856201744?itemId=318613462401027&vendorItemId=318614913662976&sourceType=search&rank=22&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 10包, 6袋",$728,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E5%A5%BD%E9%9F%8C%E7%9C%9F-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-3%E5%B1%A4-100%E5%BC%B5-288090916618245?itemId=426240645251072&vendorItemId=426240641024013&sourceType=search&rank=23&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
"五月花 清膚柔潤 抽取衛生紙, 100張, 24包, 3袋",$837,https://www.tw.coupang.com/products/%E4%BA%94%E6%9C%88%E8%8A%B1-%E6%B8%85%E8%86%9A%E6%9F%94%E6%BD%A4-%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-278377965518848?itemId=278377965518849&vendorItemId=278377005039616&sourceType=search&rank=24&searchId=319df6738a734fbf9706a0374f00db56&q=%E8%A1%9B%E7%94%9F%E7%B4%99
